scheme,village,month,month_lab,period_recent,period_base,variable,mean_recent,mean_base,delta,pct_change,p_welch,hedges_g,ci_low,ci_high,n_recent,n_base
nearest1,Sarahandrano,7,Jul,2018-2022,2003-2007,ssrd_MJ_day,7.40000000000005e-06,1.16e-05,-4.19999999999991e-06,-36.2068965517235,0.511010292805082,-0.40485393982052,-1.39999999999999e-05,6.59500000000014e-06,5,5
nearest1,Sarahandrano,7,Jul,2018-2022,2003-2007,wbgt28_h,0,0,0,,,,0,0,5,5
nearest1,Sarahandrano,7,Jul,2018-2022,2003-2007,wbgt31_h,0,0,0,,,,0,0,5,5
nearest1,Sarahandrano,7,Jul,2018-2022,2003-2007,hot35_h,0,0,0,,,,0,0,5,5
nearest1,Sarahandrano,8,Aug,2018-2022,2013-2017,tmean_c,18.6922849462366,18.8176612903226,-0.125376344086021,-0.666269533454186,0.65948995959783,-0.261481541169175,-0.579694220430106,0.36741397849462,5,5
nearest1,Sarahandrano,8,Aug,2018-2022,2013-2017,tmax_c,23.0658064516129,23.1477419354839,-0.0819354838709678,-0.353967501881324,0.810144404983994,-0.142552186867678,-0.637354838709677,0.545129032258062,5,5
nearest1,Sarahandrano,8,Aug,2018-2022,2013-2017,tmin_c,15.1851612903226,15.2993548387097,-0.114193548387096,-0.746394534873909,0.719272644789958,-0.217807807424153,-0.603870967741937,0.4,5,5
nearest1,Sarahandrano,8,Aug,2018-2022,2013-2017,rh_mean,84.8740325960009,84.1357596713802,0.738272924620659,0.877478170404863,0.288407248809751,0.65109633310982,-0.379458947807941,1.81635365973803,5,5
nearest1,Sarahandrano,8,Aug,2018-2022,2013-2017,vpd_kpa,0.370875682748614,0.395204183516709,-0.0243285007680951,-6.15593199232075,0.21237585158559,-0.779167466627365,-0.0530916437129968,0.00869814151140049,5,5
nearest1,Sarahandrano,8,Aug,2018-2022,2013-2017,ssrd_MJ_day,7.80000000000002e-06,9.60000000000007e-06,-1.80000000000005e-06,-18.7500000000004,0.797616534999077,-0.152605754999889,-1.22000000000001e-05,1.15949999999999e-05,5,5
nearest1,Sarahandrano,8,Aug,2018-2022,2013-2017,wbgt28_h,0,0,0,,,,0,0,5,5
nearest1,Sarahandrano,8,Aug,2018-2022,2013-2017,wbgt31_h,0,0,0,,,,0,0,5,5
nearest1,Sarahandrano,8,Aug,2018-2022,2013-2017,hot35_h,0,0,0,,,,0,0,5,5
nearest1,Sarahandrano,8,Aug,2018-2022,2008-2012,tmean_c,18.6922849462366,18.678064516129,0.0142204301075246,0.0761343879888886,0.95909407836612,0.0302558135343991,-0.452254032258065,0.462179435483873,5,5
nearest1,Sarahandrano,8,Aug,2018-2022,2008-2012,tmax_c,23.0658064516129,23.0096774193548,0.0561290322580668,0.243936632552933,0.86701590154136,0.0992015005971231,-0.527064516129033,0.581241935483868,5,5
nearest1,Sarahandrano,8,Aug,2018-2022,2008-2012,tmin_c,15.1851612903226,15.2703225806452,-0.0851612903225796,-0.557691495204691,0.792024687663412,-0.158544639983217,-0.596016129032258,0.467709677419354,5,5
nearest1,Sarahandrano,8,Aug,2018-2022,2008-2012,rh_mean,84.8740325960009,85.4405038267122,-0.566471230711329,-0.663000807977711,0.51797433297457,-0.387749457171369,-1.86405654656117,1.03238198596114,5,5
nearest1,Sarahandrano,8,Aug,2018-2022,2008-2012,vpd_kpa,0.370875682748614,0.361927165340464,0.00894851740814956,2.47246359629615,0.729098694842185,0.207680151506443,-0.0375346562836534,0.046566536616092,5,5
nearest1,Sarahandrano,8,Aug,2018-2022,2008-2012,ssrd_MJ_day,7.80000000000002e-06,4.80000000000006e-06,2.99999999999996e-06,62.4999999999983,0.668381650528558,0.256384051199739,-7.4000000000001e-06,1.57949999999999e-05,5,5
nearest1,Sarahandrano,8,Aug,2018-2022,2008-2012,wbgt28_h,0,0,0,,,,0,0,5,5
nearest1,Sarahandrano,8,Aug,2018-2022,2008-2012,wbgt31_h,0,0,0,,,,0,0,5,5
nearest1,Sarahandrano,8,Aug,2018-2022,2008-2012,hot35_h,0,0,0,,,,0,0,5,5
nearest1,Sarahandrano,8,Aug,2018-2022,2003-2007,tmean_c,18.6922849462366,18.2501344086022,0.442150537634408,2.4227248289525,0.136098744476338,0.950403143952104,-0.00806451612903549,0.916532930107528,5,5
nearest1,Sarahandrano,8,Aug,2018-2022,2003-2007,tmax_c,23.0658064516129,22.5625806451613,0.503225806451614,2.23035571314195,0.0610521133623076,1.25870185516317,0.10479032258065,0.901274193548388,5,5
nearest1,Sarahandrano,8,Aug,2018-2022,2003-2007,tmin_c,15.1851612903226,14.6838709677419,0.501290322580646,3.41388400702988,0.231770951746814,0.739649284883212,-0.19159677419355,1.16443548387097,5,5
nearest1,Sarahandrano,8,Aug,2018-2022,2003-2007,rh_mean,84.8740325960009,85.1650037839233,-0.290971187922466,-0.341655815175802,0.763452250329462,-0.178990336790987,-1.82770923684414,1.39769666758482,5,5
nearest1,Sarahandrano,8,Aug,2018-2022,2003-2007,vpd_kpa,0.370875682748614,0.357757506234787,0.0131181765138267,3.66677883348662,0.529829860817829,0.377976995952834,-0.0224609691641206,0.0459371221315158,5,5
nearest1,Sarahandrano,8,Aug,2018-2022,2003-2007,ssrd_MJ_day,7.80000000000002e-06,1.24000000000001e-05,-4.60000000000007e-06,-37.0967741935487,0.496071227853885,-0.416526492107623,-1.42000000000001e-05,8.00000000000019e-06,5,5
nearest1,Sarahandrano,8,Aug,2018-2022,2003-2007,wbgt28_h,0,0,0,,,,0,0,5,5
nearest1,Sarahandrano,8,Aug,2018-2022,2003-2007,wbgt31_h,0,0,0,,,,0,0,5,5
nearest1,Sarahandrano,8,Aug,2018-2022,2003-2007,hot35_h,0,0,0,,,,0,0,5,5
nearest1,Sarahandrano,9,Sep,2018-2022,2013-2017,tmean_c,19.3605,19.5473888888889,-0.186888888888888,-0.95608109068275,0.639236585303869,-0.278291522462772,-0.876699999999998,0.462281944444448,5,5
nearest1,Sarahandrano,9,Sep,2018-2022,2013-2017,tmax_c,23.872,24.224,-0.352,-1.45310435931308,0.503782265857816,-0.399872277755915,-1.20783333333334,0.512583333333331,5,5
nearest1,Sarahandrano,9,Sep,2018-2022,2013-2017,tmin_c,15.5766666666667,15.5713333333333,0.00533333333333275,0.0342509740120697,0.987626637055152,0.00922679193448199,-0.611933333333333,0.570666666666666,5,5
nearest1,Sarahandrano,9,Sep,2018-2022,2013-2017,rh_mean,83.175047973605,82.0214883574092,1.15355961619579,1.40641146521159,0.343035215219654,0.582294377833493,-0.575019638883592,3.22085113572099,5,5
nearest1,Sarahandrano,9,Sep,2018-2022,2013-2017,vpd_kpa,0.434614120576122,0.475171536717199,-0.040557416141077,-8.53532103822435,0.330394332987334,-0.600888227382938,-0.117286603939009,0.0219603342377787,5,5
nearest1,Sarahandrano,9,Sep,2018-2022,2013-2017,ssrd_MJ_day,-4.00000000000036e-07,6.59999999999992e-06,-6.99999999999996e-06,-106.060606060607,0.281953822853606,-0.671892966377295,-1.76e-05,3.00000000000001e-06,5,5
nearest1,Sarahandrano,9,Sep,2018-2022,2013-2017,wbgt28_h,0,0,0,,,,0,0,5,5
nearest1,Sarahandrano,9,Sep,2018-2022,2013-2017,wbgt31_h,0,0,0,,,,0,0,5,5
nearest1,Sarahandrano,9,Sep,2018-2022,2013-2017,hot35_h,0,0,0,,,,0,0,5,5
nearest1,Sarahandrano,9,Sep,2018-2022,2008-2012,tmean_c,19.3605,19.5333055555556,-0.172805555555556,-0.884671337700993,0.594213396113371,-0.322259520191147,-0.756885416666667,0.297414583333336,5,5
nearest1,Sarahandrano,9,Sep,2018-2022,2008-2012,tmax_c,23.872,24.196,-0.323999999999998,-1.3390643081501,0.426082255806421,-0.494382104432998,-0.996649999999999,0.29395,5,5
nearest1,Sarahandrano,9,Sep,2018-2022,2008-2012,tmin_c,15.5766666666667,15.6886666666667,-0.112,-0.713891131602431,0.746780222026102,-0.19287623179346,-0.71055,0.433983333333333,5,5
nearest1,Sarahandrano,9,Sep,2018-2022,2008-2012,rh_mean,83.175047973605,83.6706775476647,-0.49562957405972,-0.59235754817137,0.544376005149221,-0.362303916008207,-1.86621995248757,0.922323873238622,5,5
nearest1,Sarahandrano,9,Sep,2018-2022,2008-2012,vpd_kpa,0.434614120576122,0.436017405698816,-0.00140328512269483,-0.321841537597736,0.955335893671878,-0.0331137322278378,-0.0416956791420378,0.0439488371457104,5,5
nearest1,Sarahandrano,9,Sep,2018-2022,2008-2012,ssrd_MJ_day,-4.00000000000036e-07,-2.8e-06,2.39999999999997e-06,-85.7142857142845,0.681766625876827,0.248249084296075,-7.60000000000001e-06,1.17949999999999e-05,5,5
nearest1,Sarahandrano,9,Sep,2018-2022,2008-2012,wbgt28_h,0,0,0,,,,0,0,5,5
nearest1,Sarahandrano,9,Sep,2018-2022,2008-2012,wbgt31_h,0,0,0,,,,0,0,5,5
nearest1,Sarahandrano,9,Sep,2018-2022,2008-2012,hot35_h,0,0,0,,,,0,0,5,5
nearest1,Sarahandrano,9,Sep,2018-2022,2003-2007,tmean_c,19.3605,19.1124166666667,0.248083333333334,1.29802179211595,0.471184384907968,0.436509735884279,-0.335191666666666,0.77917638888889,5,5
nearest1,Sarahandrano,9,Sep,2018-2022,2003-2007,tmax_c,23.872,23.498,0.373999999999999,1.59162481913354,0.433494982308179,0.472138317121165,-0.381916666666664,1.1019,5,5
nearest1,Sarahandrano,9,Sep,2018-2022,2003-2007,tmin_c,15.5766666666667,15.446,0.130666666666666,0.845957961068668,0.711405454228061,0.220855724791734,-0.461283333333332,0.702650000000001,5,5
nearest1,Sarahandrano,9,Sep,2018-2022,2003-2007,rh_mean,83.175047973605,84.1581665294346,-0.98311855582962,-1.16817962697152,0.387612255056825,-0.525682722478467,-2.78353284463769,0.932294645475853,5,5
nearest1,Sarahandrano,9,Sep,2018-2022,2003-2007,vpd_kpa,0.434614120576122,0.40457248436986,0.0300416362062618,7.42552629426914,0.415457174893071,0.494049354603351,-0.0337053411233321,0.0884805901957792,5,5
nearest1,Sarahandrano,9,Sep,2018-2022,2003-2007,ssrd_MJ_day,-4.00000000000036e-07,6.39999999999999e-06,-6.80000000000003e-06,-106.250000000001,0.309393926724077,-0.626695484653012,-1.8395e-05,3.39999999999999e-06,5,5
nearest1,Sarahandrano,9,Sep,2018-2022,2003-2007,wbgt28_h,0,0,0,,,,0,0,5,5
nearest1,Sarahandrano,9,Sep,2018-2022,2003-2007,wbgt31_h,0,0,0,,,,0,0,5,5
nearest1,Sarahandrano,9,Sep,2018-2022,2003-2007,hot35_h,0,0,0,,,,0,0,5,5
nearest1,Sarahandrano,10,Oct,2018-2022,2013-2017,tmean_c,21.1333870967742,21.5246505376344,-0.391263440860214,-1.81774584528616,0.391800691743845,-0.531189207996547,-1.14296370967742,0.280271505376341,5,5
nearest1,Sarahandrano,10,Oct,2018-2022,2013-2017,tmax_c,25.8967741935484,26.6754838709677,-0.778709677419357,-2.91919607226644,0.122378369884075,-0.986737886683302,-1.61546774193549,-0.0264838709677429,5,5
nearest1,Sarahandrano,10,Oct,2018-2022,2013-2017,tmin_c,17.1961290322581,17.2451612903226,-0.0490322580645177,-0.284324728769182,0.933431965905083,-0.0499071427134628,-1.04175806451613,0.914129032258064,5,5
nearest1,Sarahandrano,10,Oct,2018-2022,2013-2017,rh_mean,82.0315080195892,80.3387766183278,1.69273140126141,2.10699175729699,0.230501549417729,0.745458093195699,-0.44685308898348,3.96626644173965,5,5
nearest1,Sarahandrano,10,Oct,2018-2022,2013-2017,vpd_kpa,0.521976889056595,0.598233911882489,-0.0762570228258944,-12.7470244182469,0.136063737352878,-0.99870580061491,-0.157101314923532,-0.00405384514713633,5,5
nearest1,Sarahandrano,10,Oct,2018-2022,2013-2017,ssrd_MJ_day,4.60000000000001e-06,2.80000000000003e-06,1.79999999999998e-06,64.2857142857129,0.762082614824612,0.179267222319783,-8.80000000000001e-06,1.14e-05,5,5
nearest1,Sarahandrano,10,Oct,2018-2022,2013-2017,wbgt28_h,0,0,0,,,,0,0,5,5
nearest1,Sarahandrano,10,Oct,2018-2022,2013-2017,wbgt31_h,0,0,0,,,,0,0,5,5
nearest1,Sarahandrano,10,Oct,2018-2022,2013-2017,hot35_h,0,0,0,,,,0,0,5,5
nearest1,Sarahandrano,10,Oct,2018-2022,2008-2012,tmean_c,21.1333870967742,21.1920430107527,-0.0586559139784946,-0.276782724292948,0.892649610605911,-0.0809737330099372,-0.812069220430108,0.600352822580643,5,5
nearest1,Sarahandrano,10,Oct,2018-2022,2008-2012,tmax_c,25.8967741935484,26.1090322580645,-0.212258064516131,-0.812967950777147,0.594216433125332,-0.318968197042361,-0.894838709677423,0.40448387096774,5,5
nearest1,Sarahandrano,10,Oct,2018-2022,2008-2012,tmin_c,17.1961290322581,17.138064516129,0.0580645161290327,0.338804396928176,0.919974189382253,0.0601971170342387,-0.916645161290323,1.02748387096774,5,5
nearest1,Sarahandrano,10,Oct,2018-2022,2008-2012,rh_mean,82.0315080195892,81.8487028687928,0.18280515079644,0.223345202048572,0.862311151150596,0.102446384630798,-1.6611941535597,2.00323323440698,5,5
nearest1,Sarahandrano,10,Oct,2018-2022,2008-2012,vpd_kpa,0.521976889056595,0.541846436141955,-0.0198695470853606,-3.66700706326231,0.5391108983362,-0.368695865110846,-0.071094946710783,0.0386846632797211,5,5
nearest1,Sarahandrano,10,Oct,2018-2022,2008-2012,ssrd_MJ_day,4.60000000000001e-06,-4.00000000000005e-07,5.00000000000001e-06,-1249.99999999999,0.385608379024594,0.524812064828599,-4.20000000000011e-06,1.46000000000001e-05,5,5
nearest1,Sarahandrano,10,Oct,2018-2022,2008-2012,wbgt28_h,0,0.2,-0.2,-100,0.373900966300059,-0.571250157965901,-0.6,0,5,5
nearest1,Sarahandrano,10,Oct,2018-2022,2008-2012,wbgt31_h,0,0,0,,,,0,0,5,5
nearest1,Sarahandrano,10,Oct,2018-2022,2008-2012,hot35_h,0,0,0,,,,0,0,5,5
nearest1,Sarahandrano,10,Oct,2018-2022,2003-2007,tmean_c,21.1333870967742,20.4390053763441,0.694381720430108,3.39733616017235,0.157421818419669,0.930200592801238,-0.0788655913978489,1.41006787634409,5,5
nearest1,Sarahandrano,10,Oct,2018-2022,2003-2007,tmax_c,25.8967741935484,25.0761290322581,0.820645161290319,3.27261500463104,0.0746089242471278,1.18540680844685,0.121483870967742,1.43806451612903,5,5
nearest1,Sarahandrano,10,Oct,2018-2022,2003-2007,tmin_c,17.1961290322581,16.5412903225806,0.654838709677417,3.95881274620694,0.316679389312493,0.617441412176352,-0.399983870967744,1.7148064516129,5,5
nearest1,Sarahandrano,10,Oct,2018-2022,2003-2007,rh_mean,82.0315080195892,82.5109358759035,-0.479427856314246,-0.581047652926038,0.68043140593283,-0.244093857471899,-2.44862543890921,1.45546156463884,5,5
nearest1,Sarahandrano,10,Oct,2018-2022,2003-2007,vpd_kpa,0.521976889056595,0.48843779993569,0.0335390891209049,6.86660392076961,0.317651061930958,0.614803505191759,-0.0204636663864889,0.0883051477535659,5,5
nearest1,Sarahandrano,10,Oct,2018-2022,2003-2007,ssrd_MJ_day,4.60000000000001e-06,-2.19999999999999e-06,6.8e-06,-309.09090909091,0.190259742752966,0.818924731182798,-1.59999999999983e-06,1.51949999999998e-05,5,5
nearest1,Sarahandrano,10,Oct,2018-2022,2003-2007,wbgt28_h,0,0,0,,,,0,0,5,5
nearest1,Sarahandrano,10,Oct,2018-2022,2003-2007,wbgt31_h,0,0,0,,,,0,0,5,5
nearest1,Sarahandrano,10,Oct,2018-2022,2003-2007,hot35_h,0,0,0,,,,0,0,5,5
nearest1,Sarahandrano,11,Nov,2018-2022,2013-2017,tmean_c,22.92325,23.0054722222222,-0.0822222222222209,-0.357402888443203,0.768604592944918,-0.17535952085267,-0.564756249999999,0.371534027777777,5,5
nearest1,Sarahandrano,11,Nov,2018-2022,2013-2017,tmax_c,27.96,28.248,-0.288,-1.0195412064571,0.375268876509614,-0.549208965839558,-0.765316666666668,0.277999999999999,5,5
nearest1,Sarahandrano,11,Nov,2018-2022,2013-2017,tmin_c,18.9933333333333,18.8413333333333,0.151999999999997,0.806736961290766,0.767516315367176,0.176517416893617,-0.76391666666667,0.977949999999998,5,5
nearest1,Sarahandrano,11,Nov,2018-2022,2013-2017,rh_mean,80.4105645109631,80.1225410417717,0.288023469191401,0.359478700308869,0.882286568468891,0.087539531468675,-3.06581373910949,3.70998777457503,5,5
nearest1,Sarahandrano,11,Nov,2018-2022,2013-2017,vpd_kpa,0.636085540370575,0.657913170371082,-0.0218276300005067,-3.31770680136944,0.737330188647073,-0.199609417424957,-0.127143206295668,0.0817411052857434,5,5
nearest1,Sarahandrano,11,Nov,2018-2022,2013-2017,ssrd_MJ_day,2.00000000000004e-06,1.03999999999999e-05,-8.39999999999991e-06,-80.7692307692303,0.089374091690113,-1.13544183585945,-1.61999999999998e-05,-1.19999999999993e-06,5,5
nearest1,Sarahandrano,11,Nov,2018-2022,2013-2017,wbgt28_h,0,0.2,-0.2,-100,0.373900966300059,-0.571250157965901,-0.6,0,5,5
nearest1,Sarahandrano,11,Nov,2018-2022,2013-2017,wbgt31_h,0,0,0,,,,0,0,5,5
nearest1,Sarahandrano,11,Nov,2018-2022,2013-2017,hot35_h,0,0,0,,,,0,0,5,5
nearest1,Sarahandrano,11,Nov,2018-2022,2008-2012,tmean_c,22.92325,22.6155277777778,0.307722222222221,1.36066787937,0.323314592500847,0.604142697212123,-0.195201388888889,0.823950000000001,5,5
nearest1,Sarahandrano,11,Nov,2018-2022,2008-2012,tmax_c,27.96,27.46,0.5,1.82083029861617,0.16882413689205,0.904160588947608,-0.144633333333333,0.939983333333331,5,5
nearest1,Sarahandrano,11,Nov,2018-2022,2008-2012,tmin_c,18.9933333333333,18.944,0.0493333333333332,0.260416666666666,0.926747429166844,0.0544679896736744,-0.853966666666666,0.950549999999996,5,5
nearest1,Sarahandrano,11,Nov,2018-2022,2008-2012,rh_mean,80.4105645109631,83.6630192249465,-3.25245471398334,-3.88756555060295,0.175097001874105,-0.866520846260681,-7.00950331701038,0.45275741306724,5,5
nearest1,Sarahandrano,11,Nov,2018-2022,2008-2012,vpd_kpa,0.636085540370575,0.527932517812194,0.108153022558382,20.4861452760248,0.184730829152154,0.85476655877707,-0.0178452628359086,0.229857806692876,5,5
nearest1,Sarahandrano,11,Nov,2018-2022,2008-2012,ssrd_MJ_day,2.00000000000004e-06,3.40000000000003e-06,-1.39999999999999e-06,-41.1764705882347,0.772408707470397,-0.172639237838417,-9.60000000000009e-06,6.20000000000007e-06,5,5
nearest1,Sarahandrano,11,Nov,2018-2022,2008-2012,wbgt28_h,0,0.4,-0.4,-100,0.373900966300059,-0.571250157965901,-1.2,0,5,5
nearest1,Sarahandrano,11,Nov,2018-2022,2008-2012,wbgt31_h,0,0,0,,,,0,0,5,5
nearest1,Sarahandrano,11,Nov,2018-2022,2008-2012,hot35_h,0,0,0,,,,0,0,5,5
nearest1,Sarahandrano,11,Nov,2018-2022,2003-2007,tmean_c,22.92325,22.1991666666667,0.724083333333333,3.26175907504035,0.0319004597803084,1.63407556337,0.264756249999999,1.17094375,5,5
nearest1,Sarahandrano,11,Nov,2018-2022,2003-2007,tmax_c,27.96,26.9506666666667,1.00933333333333,3.74511453025281,0.000383793024606463,3.37006322050241,0.679466666666669,1.2926,5,5
nearest1,Sarahandrano,11,Nov,2018-2022,2003-2007,tmin_c,18.9933333333333,18.39,0.603333333333332,3.28076853362334,0.251727131177129,0.733093102031924,-0.224449999999997,1.41395,5,5
nearest1,Sarahandrano,11,Nov,2018-2022,2003-2007,rh_mean,80.4105645109631,82.1221350711179,-1.71157056015474,-2.08417688930338,0.261435894529522,-0.69464320067684,-4.18326112308126,0.691349892265105,5,5
nearest1,Sarahandrano,11,Nov,2018-2022,2003-2007,vpd_kpa,0.636085540370575,0.558128517580549,0.0779570227900266,13.9675756271988,0.109313702555968,1.03568235356252,0.00234010817673284,0.154133351252238,5,5
nearest1,Sarahandrano,11,Nov,2018-2022,2003-2007,ssrd_MJ_day,2.00000000000004e-06,2.99999999999993e-06,-9.99999999999894e-07,-33.3333333333306,0.839569662870512,-0.120698625379791,-8.99999999999985e-06,8.0000000000002e-06,5,5
nearest1,Sarahandrano,11,Nov,2018-2022,2003-2007,wbgt28_h,0,0.2,-0.2,-100,0.373900966300059,-0.571250157965901,-0.6,0,5,5
nearest1,Sarahandrano,11,Nov,2018-2022,2003-2007,wbgt31_h,0,0,0,,,,0,0,5,5
nearest1,Sarahandrano,11,Nov,2018-2022,2003-2007,hot35_h,0,0,0,,,,0,0,5,5
nearest1,Sarahandrano,12,Dec,2018-2022,2013-2017,tmean_c,23.6804032258065,23.845,-0.164596774193548,-0.690277937486047,0.573958857081507,-0.34346604961037,-0.644442204301075,0.305783602150536,5,5
nearest1,Sarahandrano,12,Dec,2018-2022,2013-2017,tmax_c,28.7470967741936,28.7767741935484,-0.0296774193548401,-0.103129764146718,0.941242568184634,-0.0440999276913989,-0.726387096774193,0.619322580645159,5,5
nearest1,Sarahandrano,12,Dec,2018-2022,2013-2017,tmin_c,19.9864516129032,20.1632258064516,-0.176774193548386,-0.876715835279809,0.548539730163093,-0.360069395902643,-0.621838709677419,0.344516129032257,5,5
nearest1,Sarahandrano,12,Dec,2018-2022,2013-2017,rh_mean,83.0116275907078,83.7539229389474,-0.742295348239679,-0.88628128951139,0.636605424003476,-0.285984968876454,-3.19609991749083,2.00755562323078,5,5
nearest1,Sarahandrano,12,Dec,2018-2022,2013-2017,vpd_kpa,0.579550781378392,0.558336914574986,0.0212138668034054,3.79947416150224,0.702462162035324,0.229958601081477,-0.0768119802506286,0.105820968822198,5,5
nearest1,Sarahandrano,12,Dec,2018-2022,2013-2017,ssrd_MJ_day,5.60000000000004e-06,8.6e-06,-2.99999999999995e-06,-34.883720930232,0.56827260253067,-0.341930444116974,-1.16000000000001e-05,6.20000000000017e-06,5,5
nearest1,Sarahandrano,12,Dec,2018-2022,2013-2017,wbgt28_h,5.2,5.8,-0.6,-10.3448275862069,0.86038796589077,-0.104392236768502,-6.79499999999999,4.6,5,5
nearest1,Sarahandrano,12,Dec,2018-2022,2013-2017,wbgt31_h,0,0,0,,,,0,0,5,5
nearest1,Sarahandrano,12,Dec,2018-2022,2013-2017,hot35_h,0,0,0,,,,0,0,5,5
nearest1,Sarahandrano,12,Dec,2018-2022,2008-2012,tmean_c,23.6804032258065,23.6550268817204,0.0253763440860197,0.10727675015085,0.899427667983241,0.0752376564841114,-0.308029569892474,0.336693548387096,5,5
nearest1,Sarahandrano,12,Dec,2018-2022,2008-2012,tmax_c,28.7470967741936,28.6838709677419,0.0632258064516122,0.220422852001797,0.814003414909567,0.139384028840374,-0.387064516129032,0.489016129032257,5,5
nearest1,Sarahandrano,12,Dec,2018-2022,2008-2012,tmin_c,19.9864516129032,20.02,-0.0335483870967721,-0.167574361122738,0.869905289487165,-0.0967869722559451,-0.355467741935487,0.334806451612901,5,5
nearest1,Sarahandrano,12,Dec,2018-2022,2008-2012,rh_mean,83.0116275907078,84.0229546570743,-1.01132706636656,-1.20363187713896,0.545120367270099,-0.364867412192271,-3.68980981803862,1.8929264437569,5,5
nearest1,Sarahandrano,12,Dec,2018-2022,2008-2012,vpd_kpa,0.579550781378392,0.546675964787383,0.0328748165910088,6.01358367818396,0.586432403111289,0.32591222515436,-0.0640791995115932,0.130866276075164,5,5
nearest1,Sarahandrano,12,Dec,2018-2022,2008-2012,ssrd_MJ_day,5.60000000000004e-06,1.06e-05,-4.99999999999999e-06,-47.1698113207545,0.361746255296613,-0.55568660853391,-1.36e-05,4.40000000000005e-06,5,5
nearest1,Sarahandrano,12,Dec,2018-2022,2008-2012,wbgt28_h,5.2,3.8,1.4,36.8421052631579,0.541138762335226,0.365797236811332,-2.8,5,5,5
